Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review
2017,1157592,4.0,"Relembrando viagem Portugal,  belíssimo vinho, saboroso, denso,  taninos volumosos, acidez na medida, defumado, fumo, café e aquele final agradável caramelo. Baita vinho.",2022-04-09T22:32:38.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Excelente vinho português!!! Desce redondo, aveludado, quase dando para mastigar as uvas. Acidez e taninos super equilibrados com um final em boca de frutas vermelhas persistente por um longo tempo.",2019-08-08T21:37:02.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Exactly as expected, with perhaps a bit more acidity--which ended up working well with our somewhat-fatty filet mignons. Traditional Douro grapes--with traditional Douro fruits--at the proper Douro age. Give it some airtime for a beautifully-wooded bouquet. It’s not dense or complex enough for a special score, but it’s quite on—and varietally satisfying. Drink this 2015 up now. 3.9 woofs. What a pretty nose at the end of the night.",2021-10-04T03:08:18.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"91 pts 
A blend of 50% touriga national 25% touriga franca 20 tints roriz 5 tinta Francisca

Roasted french oak vanilla nose 
Wonderful ripe roasted cranberry and mulberries and nice cherries 

Ripe soft mild fruit driven soft tannin medium plus acid to a long fine finish slightly rustic on the finish 

A wonderful ripe wine of port like essences dry to a good duoro finish",2017-02-01T01:16:00.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Serious red. Very rich palate. Smoky and savour in the beginning with berries afterwards and long aftertaste. Good wine for a dinner with game,2017-09-06T21:55:26.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Vinho delicioso do Douro Superior. Encorpado, frutas negras maduras, chocolate, cedro, especiarias. Aprovadíssimo. ",2019-10-17T16:28:21.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,3.0,Vinho com corpo. Com bom equilíbrio entre a acidez e taninos. Cor intensa.  Aroma amadeirado e amora.,2021-12-19T23:25:51.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Minha última garrafa desse belo é tradicional tinto português, da região do Douro. Delicioso sempre. Ainda deve melhorar em um par de anos. ",2019-12-15T22:17:11.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"No nariz, muito fresco e intenso com notas de frutos pretos e tambem notas de madeira. Na boca é muito concentrado, com textura suave. ",2018-11-22T12:34:14.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Um vinho de cor vermelha intensa. Apresenta aromas a frutos silvestres e notas florais. Na boca é encorpado, fresco e frutado com um final longo.",2022-04-26T21:35:18.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Redondinho. Equilibrado. Com 18 meses de madeira, mais tempo na botelha só lhe fará bem. Um belo produto. Valor seguro. A repetir. ",2019-02-09T22:34:32.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"El mejor de la noche. Complejidad presencia y final largo. Invita a muchas copas.
Frutos negros y rojos, regaliz, especias dulces.
4.1☆",2019-02-27T17:22:50.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.1,"Cor rubi escuro, quase negro.

No nariz fruta vermelha, madeira, terroso e baunilha.

Boca confirmando o nariz com fruta vermelha, ameixa, carvalho e baunilha. No final aparece uma nota terrosa e esfumaçada. Acidez alta e gastronômica. Final médio +. ",2022-05-31T00:27:10.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"🇵🇹 Vinho Tinto Reserva – Rotweincuvée vom Douro mit 18-monatiger Barriquelagerung
👁️ klar, mittleres Rubinrot
👃🏻 Intensität mittel+; schwarze Kirsche, Brombeere, Backpflaume, Sultanine, Lakritze, Marmeladigkeit, Vanille, Schokolade; erste Reifenoten
👅 trocken, mittlere Säure, Tannin mittel+, hoher Alkohol, voller Körper; Intensität mittel+, Aromen wie 👃🏻, besonders dunkle Beeren und runde Holznoten; Abgang lang
🏅 sehe gute Qualität: kann getrunken werden, hat aber noch Reifungspotenzial",2022-03-27T16:31:42.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Um belo vinho do Douro, Portugal. 
É a segunda garrafa que degusto do mesmo vinho e realmente está muito gostoso, acidez agradável, bom corpo, límpido, bom corpo, impressiona na boca pelo seu volume, meio carnudo. ",2022-02-19T15:53:20.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"SAQ 26$ / 4*
Robert Parker 90 points 
D’un violet profond 
Au nez ça sent les pruneau, les bleuets, le sucre caramélisé.
En bouche ça goûte les fruits mûrs, presque crémeux.
Tannins présent malgré que ce soit un 2016
À racheter ",2021-06-20T19:54:30.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Tinto, tranquilo, limpido, opaco, brilhante, de cor púrpura escuro. No nariz, franco, fragrante, aromas intensos de frutas negras maduras, resina, defumado, caixa de charuto. Em boca, seco, corpo medio +, acidez média +, taninos medios e polidos, boa concentração de sabores, levíssimo amargor, persistência media. Muito bom. Foi bem com uma costela defumada com molho barbecue. ",2020-10-30T23:52:29.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Excelente reserva do Douro, um blend das castas: Tinta Francisca, Tinta Roriz, Touriga Franca, Touriga Nacional.

Cor rubi intenso.
Aroma muito fresco e intenso com notas de frutos pretos silvestres e cerejas sendo o aroma complexado pelas notas da madeira, do estágio  de 18 meses em barricas, carvalho francês e americano.
Na boca é muito concentrado, quente, com taninos firmes e textura suave.
Final muito intenso e persistente.",2021-07-31T16:02:20.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Cor vermelho rubi com reflexos rosa escuro, opaco e brilhante! Nariz de frutas negras maduras e elaboradas (cerejas, ameixas, amoras), madeira nobre, baunilha, alcaçuz e mentol. Paladar completo, robusto e sofisticado: boa acidez, taninos macios e sedosos, presença de boca espetacular e muito persistente! Depois de uma hora arejando vem aquele retrogosto amanteigado maravilhoso. Um 4.2 com honra e louvor lusitanos! Saúde!",2020-01-23T22:04:54.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Once again doesn't disappoint. Nose of rubber and smokiness - taste of red berries and lots of spice with a silkiness. Nice tannins. Lovely. 90 points,2017-05-28T19:40:53.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.3,"Very dark, almost black.  Balanced between dark fruit and tannins.  Some plum, blackberry, and chocolate. Full bodied.",2022-08-11T00:25:54.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.2,"Vinho encorpado com sabor a baunilha com final de boca frutado
",2022-06-03T02:21:12.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Muito bom ,2022-03-02T20:13:28.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Exceptional ,2020-11-15T18:06:25.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Top português ,2020-07-21T18:16:29.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Muito bom.,2015-07-19T04:00:21.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,12.04.2022 26$,2022-04-13T00:48:14.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Muito bom,2020-08-27T23:36:15.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Bom vinho. ,2022-01-06T22:28:23.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Lekker,2018-10-09T16:55:58.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Notas marcantes de frutas vermelhas. Leve e macio. 4+,2019-12-15T16:20:55.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,3.9,2021-04-13T20:55:21.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Vinhaço.,2021-10-19T03:36:37.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Blend encorpado, equilibrado, notas de amoras e chocolate, taninos macios.",2021-10-23T13:22:06.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.1,"Cor vermelho opaco é um tinto muito aromático, fresco e complexo. Aromas a frutos silvestres e notas florais. Muito frutado e encorpado, termina longo.",2022-08-18T20:13:20.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Carm Reserva Douro Tinto 2015
Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Francisca.14,0% vol.
Douro Superior - Portugal 🇵🇹 
Photo By Mi Taraborelli - Brasil 🇧🇷 
Degustado em: Julho 2021. 
Cor rubi profunda, quase negra. 
18 meses em barricas de carvalho francesas e americanas. Aroma de frutas vermelhas silvestres, groselha, madeira, chocolate.Na boca, é fresco e frutado, com taninos maduros, e boa acidez e persistência.Belo vinho do Douro, terceira prova, quatro meses depois, mantenho 4.0🍷",2021-07-18T22:11:50.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Appealing and very smooth wine, medium bodied wine, fresh style, yet perfectly balanced tannin, several notes of berries. Highly recommended!",2012-12-21T17:58:50.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Restaurant Droop i Porto, 25 €. I næsen træ og rød frugt. I munden fyldig og blød men også meget elegant med lette tanniner.",2021-11-16T20:45:59.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Excellent light style Douro. Well tamed tannins and superb oak integration which allows the fruit to shine through nicely. Could be a longer finish.,2016-12-10T20:23:42.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Ruby ted clear color. Bouquet: soft, not aggressive shy tones of cherry. Smooth, complex, smoked almonds, licorice. Retained acid and tannins. Probably need 3-4years but good potential.   ",2017-04-07T20:32:27.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"3.8
Here we have notes as blackberry, black cherry, vanilla, oak, cacao and coffee in the finish. Medium+ tannins, full body, medium+ acidity and a medium+ length finish.",2017-05-24T14:18:58.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Excelente ,2022-04-02T23:23:23.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,3.0,Visiting Provino São Paulo. Medium ruby color. Ripe cherries and plum with spice notes at nose. Smooth and round at mouth. 82P,2019-10-16T21:50:46.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"4.1*
World Wine Experience 2019",2019-06-05T11:08:26.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Well balanced and fruity!
",2018-08-30T19:41:17.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Carvalho e frutos silvestres. Encorpado. Final longo.,2019-03-22T22:37:34.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Great wine! Nice color and fruity! ,2019-01-01T19:15:09.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,3.5,"Deep rich purple colour, liquorice, blackcurrant, eucalyptus, black pepper, blackberry, high tannins, smooth, full bodied, medium acidity ",2020-12-26T18:01:13.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"På Fine Wine Event 2019 hos Vinetum. Kun ratings, ingen notater.",2019-09-02T08:31:47.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Smooth and complex. Rather dry. ,2019-05-25T17:07:55.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.5,"Nice deep ruby color. Black fruits, plum, blackberry and a lot of oak influence, vanilla, chocolate, and accompanied by spices like licorice and cinnamon. Quite strong but balanced tannins, a bit acidic and full bodied with a long finish. Staged 18 months in oak casks.",2021-09-30T19:47:05.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Excelente vinho do Norte de Portugal. Recomendo 🍷🍷🇵🇹,2018-05-15T20:37:10.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,3.8,"Dunkelrot. Brombeere, Kirsche, Pflaume. Eiche, Vanille. Vollmundig fruchtig, feine Säure, filigrane Tanninstruktur. Ausgezeichnet.",2022-02-12T21:06:34.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Preço x performance ,2019-08-28T00:43:58.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Bom vinho, carvalho, anis",2022-03-26T20:17:30.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Um típico duriense. Equilibrado com sabores de morangos e um final ligeiramente ácido.,2021-08-07T20:53:56.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Um bom vinho Douro. Madeira presente na medida certa. Encorpado como deve ser um reserva da região. Apesar de 14% não se percebe muito o álcool. ,2019-01-15T10:19:25.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Mais um bem fácil. O portuga sabe fazer vinho. Excelente custo x benefício.,2019-09-30T00:00:03.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Bu à la Barca. Très plaisant ,2022-07-08T17:28:18.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Repetindo este vinho que tomamos em Lisboa! Bom vinho,2022-06-25T23:34:45.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Muito bom vinho.,2020-02-29T20:36:36.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.5,"Mais uns tempos em garrafa não lhe fizeram mal nenhum, pelo contrário, amaciou, largou alguma acidez e tornou se mais complexo. Vale bem a pena.",2018-07-03T11:16:40.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Vinho suave e bem redondi,2021-11-26T09:44:44.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,(93/100) Versão Magnum ,2022-04-08T04:48:08.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Frutas negras, mineral, bom equilibrio, bom tinto Douro",2022-04-16T01:00:26.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Vol en kruidig, fijne Madeira wijn!",2020-01-03T11:50:09.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,Dejlig kraftig vin med noter af brombær og læder. Lang eftersmag og med lette tanniner.,2021-11-20T20:57:53.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.2,"Rond, soepel, vol…",2022-08-06T19:32:43.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"4,0. Macio, tânico, intenso e seco, tudo isso com equilíbrio. Belo vinho.🍷🍷",2021-05-30T15:53:31.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Fresh and approachable nose. Jam, blueberries, strawberries and light vanilla. Tannins are easy and well integrated. This is a very approachable wine and scores 4 not for complexity but just in the category of wine that is simple yet very nice. ",2017-06-22T20:16:32.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Nossa 4 amostra! No visual uma cor rubi com intensidade média, alguns reflexos violáceos, límpido e brilhante. Em nariz frutas negras maduras, como amoras e ameixas, notas de especiarias, como pimenta e cravo, além de toques de tabaco e baunilha, muito complexo e franco. Em boca seco, corpo médio, taninos finos e acidez média, com final de boca marcado por frutas pretas maduras, especiarias e toques defumados, com uma persistência média mais!",2019-06-13T13:40:17.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.1,"Ao contrário de muitos que bebem um gole e colocam um review, esta foi uma garrafa bebida de uma só vez 🫣😅😋

Este tinto Reserva safra 2019, é um vinho do Douro de cor rubi com aroma muito intenso e fresco, bem como, notas de frutos pretos silvestres e cerejas pretas. Pareceu-me um néctar mais bem conseguido que safras anteriores. Recomendo!

🍽️ Acompanhou com um fabuloso bife de atum grelhado com batatas à lagareiro.

🍇 14,5.º graus 

🎞️ Jota Ene

",2022-09-13T13:44:17.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Colheita de 2015 apreciada em Dezembro de 2021.
Blend duriense equilibrado, elegante e macio.
Aromas a frutas negras.
Mediamente encorpado e apresenta uma lágrima muito expressiva.
Vinho bem produzido e que se valorizou por ter permanecido alguns anos em garrafa magnum de 1,5 LT.
Casou muito bem com um excelente arroz de polvo da pedra.
A revisitar.
",2022-01-03T00:15:08.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"3,9 - encerrando o final do dia em Portugal, com o belíssimo por de sol de Cascais e tomando esse ótimo vinho do Douro. Um vinho redondo e pronto para beber, de bom corpo e evolução, com uma acidez harmônica com qualquer refeição. Grata surpresa!!! ",2018-06-13T01:34:49.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Jantar em casa, temporada de Covid - 19 arrepiando geral: EXCELENTE blend composto pelas castas Touriga (Nacional e Franca) e Tinta (Roriz e Francisca) com amadurecimento durante 18 meses em barricas de carvalho 🇫🇷 (70%) e o restante 🇺🇸 ➕ 8 meses de afinamento em garrafa, equilibrado, balanceado, estruturado, concentrado e com boa terminação no palato!
Fomos de dadinhos de tapioca com pimenta 🌶!
Um tinto seco, com corpo e acidez médios, taninos finos e textura sedosa!
Avaliação: 4,1 nele sem dó nem cerimônias",2020-06-27T22:46:41.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"(4.1) 92WS/91RP. Ótimo PT do Douro. Blend de [Touriga Nacional/Touriga Franca/Tinta Roriz/Tinta Francisca]. Maturação de 18 meses em carvalho francês e americano. Cor rubi profunda. Vinho bastante licoroso e concentrado, lágrimas espessas em taça. Aromas potentes de frutos negros (cereja preta), cacau/tosta. Em boca, encorpado, taninos bem presentes e de fina granulação, ótima persistência, acidez agradável. TA 13.9% é imperceptível! Se comprado na fonte (cerca de 12 euros), é um dos melhores CxB do Douro!!",2019-01-14T21:29:45.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"92 pontos JJ. Bem equilibrado e como diriam os amigos portugueses, tem boa frescura.

TA 14,5% - Touriga Nacional, Tinta Roriz, Touriga Franca e Tinta Francisca - 18 meses em barricas de carvalho 70% francesas (225L) e 30% americanas (500L).

Cor rubi escuro. Discreto no nariz. Notas de especiarias, madeira tostada, frutas do bosque frescas, café e baunilha. Na boca é encorpado, tem bom volume de boca. É tânico com taninos ainda um pouco rugosos. Final persistente com retrogosto de cedro e baunilha.",2018-03-15T22:42:56.000Z,CARM,Reserva Tinto 2017,4.1,212
2017,1157592,4.0,"Está jovem e a pedir tempo em garrafa. Um vinho bem feito, que mantém a linhagem das safras anteriores e que dentro de algum tempo revelará o seu potencial. Cor violácea carregada, lágrimas regulares e persistentes. Nariz intenso, com aroma de tosta, frutos silvestre, especiados, e florais. Palato ainda demasiado austero, com taninos domados e acidez expressiva mas que se sobrepõe à fruta. Tende a minimizar no tempo. Notas de barrica e um final longo e muito persistente. A revisitar...",2018-06-10T00:18:54.000Z,CARM,Reserva Tinto 2017,4.1,212
